project_id,cost_deviation,cost_deviation_pct,expenditure_ratio,rec_san_ratio,sanction_delay_days,completion_duration_days,project_age_days,spending_velocity,velocity_ratio,payment_frequency,payment_concentration,vendor_constituency_count,category_cost_ratio,expenditure_spread_days
133166.0,0.0,0.0,1.0,1.0,1.0,97.0,784.0,634.1645408163265,0.4883066964285714,1.0,1.0,2,1.3083815789473685,0.0
133167.0,,,,1.0,437.0,,348.0,,,0.0,,0,0.5210857342358538,
133190.0,,,,1.0,77.0,,708.0,,,0.0,,0,0.4689771608122684,
133191.0,-0.43272733333333335,-43.272733333333335,0.5672726666666666,1.0,325.0,,460.0,1849.8021739130436,1.4243476739130434,1.0,1.0,2,3.9473684210526314,0.0
133301.0,0.0,0.0,1.0,1.0,44.0,165.0,740.0,537.85,0.41414449999999997,1.0,1.0,1,1.0473921052631578,0.0
133303.0,0.0,0.0,1.0,1.0,16.0,204.0,768.0,519.6666666666666,0.4001433333333333,1.0,1.0,1,1.0502736842105262,0.0
133304.0,0.0,0.0,1.0,1.0,44.0,399.0,740.0,535.3432432432433,0.41221429729729725,1.0,1.0,1,1.0425105263157894,0.0
133305.0,,,,1.0,329.0,,455.0,,,0.0,,0,1.0526315789473684,
133306.0,0.0,0.0,1.0,1.0,248.0,125.0,536.0,924.6772388059702,0.712001473880597,1.0,1.0,1,1.3042815789473685,0.0
133307.0,0.0,0.0,1.0,1.0,39.0,346.0,745.0,535.510067114094,0.41234275167785234,1.0,1.0,1,1.0498815789473683,0.0
133308.0,0.0,0.0,1.0,1.0,39.0,287.0,745.0,535.9785234899329,0.41270346308724826,1.0,1.0,1,1.0508,0.0
133309.0,0.0,0.0,1.0,1.0,248.0,228.0,536.0,923.5652985074627,0.7111452798507462,1.0,1.0,1,1.3027131578947369,0.0
133310.0,0.0,0.0,1.0,1.0,44.0,282.0,740.0,334.5716216216216,0.25762014864864863,1.0,1.0,1,0.6515342105263158,0.0
133311.0,,,,1.0,44.0,,740.0,,,0.0,,0,0.6578947368421053,
133312.0,0.0,0.0,1.0,1.0,16.0,319.0,768.0,648.5559895833334,0.49938811197916666,1.0,1.0,1,1.3107657894736842,0.0
133409.0,0.0,0.0,1.0,1.0,2.0,53.0,779.0,575.2593068035943,0.295470346966552,1.0,1.0,1,1.1792815789473685,0.0
133447.0,0.0,0.0,1.0,1.0,25.0,719.0,755.0,2123.1218543046357,2.632684262759062,1.0,1.0,1,4.218307894736842,0.0
133549.0,0.0,0.0,1.0,1.0,268.0,316.0,508.0,492.12598425196853,0.6619097280364008,1.0,1.0,3,0.6578947368421053,0.0
133550.0,,,,1.0,447.0,,329.0,,,0.0,,0,0.646571052631579,
133551.0,0.0,0.0,1.0,1.0,457.0,127.0,319.0,758.9498432601881,1.0207879697903002,1.0,1.0,3,0.6371184210526316,0.0
133552.0,,,,1.0,268.0,,508.0,,,0.0,,0,0.6578947368421053,
133553.0,,,,1.0,447.0,,329.0,,,0.0,,0,0.646571052631579,
133554.0,,,,1.0,457.0,,319.0,,,0.0,,0,0.6449947368421053,
133556.0,,,,1.0,447.0,,329.0,,,0.0,,0,0.646571052631579,
133557.0,,,,1.0,534.0,,242.0,,,0.0,,0,0.6578947368421053,
133558.0,,,,1.0,447.0,,329.0,,,0.0,,0,0.646571052631579,
133559.0,,,,1.0,457.0,,319.0,,,0.0,,0,0.6449947368421053,
133560.0,,,,1.0,457.0,,319.0,,,0.0,,0,0.6469105263157895,
133561.0,,,,1.0,457.0,,319.0,,,0.0,,0,0.6469105263157895,
133562.0,,,,1.0,447.0,,329.0,,,0.0,,0,0.646571052631579,
133563.0,-0.0013878883340048922,-0.13878883340048923,0.9986121116659951,1.0,447.0,,329.0,745.7629179331307,1.0030515477435424,1.0,1.0,1,0.646571052631579,0.0
133564.0,,,,1.0,534.0,130.0,242.0,,,0.0,,0,0.6578947368421053,
133565.0,0.0,0.0,1.0,1.0,268.0,301.0,508.0,492.12598425196853,0.6619097280364008,1.0,1.0,1,0.6578947368421053,0.0
133566.0,,,,1.0,447.0,,329.0,,,0.0,,0,0.6578947368421053,
133567.0,0.0,0.0,1.0,1.0,457.0,201.0,319.0,768.3322884012539,1.0334073638283512,1.0,1.0,1,0.6449947368421053,0.0
133568.0,,,,1.0,447.0,,329.0,,,0.0,,0,0.646571052631579,
133569.0,0.0,0.0,1.0,1.0,268.0,316.0,508.0,492.12598425196853,0.6619097280364008,1.0,1.0,3,0.6578947368421053,0.0
133570.0,,,,1.0,268.0,,508.0,,,0.0,,0,0.6578947368421053,
133571.0,,,,1.0,268.0,,508.0,,,0.0,,0,0.6578947368421053,
133572.0,,,,1.0,457.0,,319.0,,,0.0,,0,0.6469105263157895,
133573.0,,,,1.0,447.0,,329.0,,,0.0,,0,0.646571052631579,
133574.0,,,,1.0,447.0,,329.0,,,0.0,,0,0.646571052631579,
133575.0,,,,1.0,253.0,,523.0,,,0.0,,0,0.6578947368421053,
133576.0,,,,1.0,253.0,,523.0,,,0.0,,0,0.6578947368421053,
133577.0,,,,1.0,457.0,,319.0,,,0.0,,0,0.6469105263157895,
133578.0,,,,1.0,253.0,,523.0,,,0.0,,0,0.6578947368421053,
133579.0,0.0,0.0,1.0,1.0,444.0,,332.0,745.4698795180723,1.0026574109090278,1.0,1.0,1,0.6513052631578947,0.0
133580.0,,,,1.0,444.0,,332.0,,,0.0,,0,0.6513052631578947,
133581.0,,,,1.0,544.0,,232.0,,,0.0,,0,0.6578947368421053,
133582.0,,,,1.0,544.0,,232.0,,,0.0,,0,0.6578947368421053,
133583.0,,,,1.0,544.0,,232.0,,,0.0,,0,0.6578947368421053,
133584.0,0.0,0.0,1.0,1.0,253.0,513.0,523.0,476.65583173996174,0.6411023641304519,1.0,1.0,1,0.6560289473684211,0.0
133585.0,-0.002836,-0.2836,0.997164,1.0,253.0,513.0,523.0,476.65583173996174,0.6411023641304519,1.0,1.0,1,0.6578947368421053,0.0
133586.0,,,,1.0,253.0,,523.0,,,0.0,,0,0.6560289473684211,
133587.0,,,,1.0,444.0,,332.0,,,0.0,,0,0.6513052631578947,
133588.0,-0.002836,-0.2836,0.997164,1.0,253.0,514.0,523.0,476.65583173996174,0.6411023641304519,1.0,1.0,4,0.6578947368421053,0.0
133589.0,,,,1.0,544.0,,232.0,,,0.0,,0,0.6578947368421053,
133590.0,,,,1.0,544.0,,232.0,,,0.0,,0,0.6578947368421053,
133591.0,-0.006228,-0.6228,0.993772,1.0,544.0,221.0,232.0,1070.875,1.440327482582313,1.0,1.0,4,0.6578947368421053,0.0
133592.0,,,,1.0,253.0,,523.0,,,0.0,,0,0.6560289473684211,
133593.0,,,,1.0,534.0,,242.0,,,0.0,,0,0.9210526315789473,
133594.0,,,,1.0,544.0,,232.0,,,0.0,,0,0.6578947368421053,
133595.0,,,,1.0,444.0,,332.0,,,0.0,,0,0.6513052631578947,
133596.0,,,,1.0,544.0,,232.0,,,0.0,,0,0.7894736842105263,
133597.0,0.0,0.0,1.0,1.0,253.0,,523.0,476.65583173996174,0.6411023641304519,1.0,1.0,1,0.6560289473684211,0.0
133598.0,,,,1.0,253.0,,523.0,,,0.0,,0,0.6560289473684211,
133599.0,,,,1.0,544.0,,232.0,,,0.0,,0,0.6578947368421053,
133600.0,0.0,0.0,1.0,1.0,253.0,512.0,523.0,476.65583173996174,0.6411023641304519,1.0,1.0,1,0.6560289473684211,0.0
133601.0,0.0,0.0,1.0,1.0,253.0,514.0,523.0,476.65583173996174,0.6411023641304519,1.0,1.0,4,0.6560289473684211,0.0
133602.0,0.0,0.0,1.0,1.0,544.0,,232.0,1077.5862068965516,1.449354059665912,1.0,1.0,1,0.6578947368421053,0.0
133603.0,,,,1.0,544.0,,232.0,,,0.0,,0,0.6578947368421053,
133604.0,,,,1.0,534.0,,242.0,,,0.0,,0,0.6578947368421053,
133605.0,,,,1.0,534.0,,242.0,,,0.0,,0,0.6578947368421053,
133606.0,,,,1.0,242.0,,534.0,,,0.0,,0,0.6578947368421053,
133607.0,,,,1.0,242.0,,534.0,,,0.0,,0,0.6578947368421053,
133608.0,,,,1.0,242.0,,534.0,,,0.0,,0,0.6578947368421053,
133609.0,,,,1.0,534.0,,242.0,,,0.0,,0,0.6578947368421053,
133610.0,,,,1.0,713.0,,63.0,,,0.0,,0,0.6578947368421053,
133611.0,,,,1.0,534.0,,242.0,,,0.0,,0,0.6578947368421053,
133612.0,,,,1.0,242.0,,534.0,,,0.0,,0,0.6578947368421053,
133613.0,,,,1.0,534.0,,242.0,,,0.0,,0,0.6578947368421053,
133614.0,,,,1.0,534.0,,242.0,,,0.0,,0,0.6578947368421053,
133686.0,0.0,0.0,1.0,1.0,11.0,248.0,760.0,394.7368421052632,0.6205263157894737,1.0,1.0,24,0.7894736842105263,0.0
133687.0,0.0,0.0,1.0,1.0,11.0,248.0,760.0,394.7368421052632,0.6205263157894737,1.0,1.0,24,0.7894736842105263,0.0
133688.0,0.0,0.0,1.0,1.0,11.0,248.0,760.0,394.7368421052632,0.6205263157894737,1.0,1.0,24,0.7894736842105263,0.0
133689.0,0.0,0.0,1.0,1.0,11.0,248.0,760.0,394.7368421052632,0.6205263157894737,1.0,1.0,24,0.7894736842105263,0.0
133690.0,0.0,0.0,1.0,1.0,11.0,248.0,760.0,394.7368421052632,0.6205263157894737,1.0,1.0,24,0.7894736842105263,0.0
133691.0,0.0,0.0,1.0,1.0,11.0,248.0,760.0,394.7368421052632,0.6205263157894737,1.0,1.0,24,0.7894736842105263,0.0
133692.0,0.0,0.0,1.0,1.0,42.0,217.0,729.0,410.36351165980795,0.6450914403292182,2.0,0.7241129180525145,24,0.78725,0.0
133693.0,0.0,0.0,1.0,1.0,11.0,248.0,760.0,394.7368421052632,0.6205263157894737,1.0,1.0,24,0.7894736842105263,0.0
133694.0,0.0,0.0,1.0,1.0,11.0,248.0,760.0,394.7368421052632,0.6205263157894737,1.0,1.0,24,0.7894736842105263,0.0
133695.0,0.0,0.0,1.0,1.0,42.0,217.0,729.0,270.6502057613169,0.4254621234567902,1.0,1.0,24,0.5192210526315789,0.0
133696.0,0.0,0.0,1.0,1.0,11.0,248.0,760.0,111.1842105263158,0.17478157894736843,1.0,1.0,10,0.22236842105263158,0.0
133697.0,0.0,0.0,1.0,1.0,42.0,217.0,729.0,410.06858710562415,0.6446278189300412,3.0,0.5316785977119154,1,0.7866842105263158,13.0
133698.0,0.0,0.0,1.0,1.0,42.0,247.0,729.0,342.9355281207133,0.5390946502057613,1.0,1.0,15,0.6578947368421053,0.0
133699.0,0.0,0.0,1.0,1.0,42.0,217.0,729.0,115.9122085048011,0.18221399176954733,1.0,1.0,10,0.22236842105263158,0.0
133700.0,0.0,0.0,1.0,1.0,163.0,62.0,608.0,164.47368421052633,0.2585526315789474,1.0,1.0,1,0.2631578947368421,0.0
133701.0,0.0,0.0,1.0,1.0,11.0,248.0,760.0,111.1842105263158,0.17478157894736843,1.0,1.0,10,0.22236842105263158,0.0
133702.0,0.0,0.0,1.0,1.0,42.0,247.0,729.0,115.9122085048011,0.18221399176954733,1.0,1.0,10,0.22236842105263158,0.0
133703.0,0.0,0.0,1.0,1.0,11.0,248.0,760.0,111.1842105263158,0.17478157894736843,1.0,1.0,10,0.22236842105263158,0.0
133772.0,0.0,0.0,1.0,1.0,172.0,317.0,601.0,374.7088186356073,0.5039835736634217,1.0,1.0,5,0.5926315789473684,0.0
133773.0,0.0,0.0,1.0,1.0,172.0,105.0,601.0,547.2545757071547,0.7360577148219333,1.0,1.0,5,0.8655263157894737,0.0
133774.0,0.0,0.0,1.0,1.0,172.0,105.0,601.0,479.86688851913476,0.6454212373202967,1.0,1.0,5,0.7589473684210526,0.0
133775.0,0.0,0.0,1.0,1.0,172.0,103.0,601.0,486.8552412645591,0.6548205757278739,1.0,1.0,5,0.77,0.0
133776.0,0.0,0.0,1.0,1.0,172.0,105.0,601.0,482.1963394342762,0.6485543501228224,1.0,1.0,5,0.7626315789473684,0.0
133904.0,-0.1,-10.0,0.9,1.0,183.0,,588.0,1530.6122448979593,2.018871513633215,2.0,0.5555555555555556,11,2.6315789473684212,401.0
133905.0,0.0,0.0,1.0,1.0,167.0,436.0,604.0,413.9072847682119,0.5459420759824919,2.0,0.5,11,0.6578947368421053,436.0
133906.0,0.0,0.0,1.0,1.0,167.0,,604.0,827.8145695364238,1.0918841519649838,3.0,0.5,6,1.3157894736842106,532.0
133909.0,-0.4,-40.0,0.6,1.0,92.0,,679.0,220.91310751104567,0.291383517431598,1.0,1.0,14,0.6578947368421053,0.0
133910.0,-0.4,-40.0,0.6,1.0,95.0,,676.0,177.5147928994083,0.23414131164030186,1.0,1.0,6,0.5263157894736842,0.0
133911.0,-0.4,-40.0,0.6,1.0,91.0,,680.0,441.1764705882353,0.581910024517809,1.0,1.0,6,1.3157894736842106,0.0
133912.0,-0.4,-40.0,0.6,1.0,92.0,,679.0,883.6524300441827,1.165534069726392,1.0,1.0,14,2.6315789473684212,0.0
133913.0,-0.4,-40.0,0.6,1.0,248.0,,523.0,573.6137667304015,0.7565942957401722,1.0,1.0,7,1.3157894736842106,0.0
133919.0,0.0,0.0,1.0,1.0,149.0,475.0,622.0,321.54340836012864,0.42411448732273327,2.0,0.5,3,0.5263157894736842,131.0
133920.0,-0.4,-40.0,0.6,1.0,294.0,,477.0,628.930817610063,0.8295572676564154,1.0,1.0,3,1.3157894736842106,0.0
133921.0,-0.4,-40.0,0.6,1.0,287.0,,484.0,619.8347107438017,0.81755953857874,1.0,1.0,1,1.3157894736842106,0.0
133929.0,-0.4,-40.0,0.6,1.0,248.0,,523.0,229.44550669216062,0.30263771829606895,1.0,1.0,7,0.5263157894736842,0.0
133940.0,0.0,0.0,1.0,1.0,213.0,217.0,557.0,2605.0269299820466,1.3380195709233467,1.0,1.0,10,3.818421052631579,0.0
133941.0,0.0,0.0,1.0,1.0,213.0,217.0,557.0,2605.0269299820466,1.3380195709233467,1.0,1.0,10,3.818421052631579,0.0
133944.0,0.0,0.0,1.0,1.0,213.0,217.0,557.0,2605.0269299820466,1.3380195709233467,1.0,1.0,10,3.818421052631579,0.0
133945.0,0.0,0.0,1.0,1.0,213.0,217.0,557.0,2605.0269299820466,1.3380195709233467,1.0,1.0,10,3.818421052631579,0.0
133946.0,0.0,0.0,1.0,1.0,213.0,217.0,557.0,2605.0269299820466,1.3380195709233467,1.0,1.0,10,3.818421052631579,0.0
133947.0,0.0,0.0,1.0,1.0,232.0,97.0,538.0,1847.5836431226767,0.9489740950328812,1.0,1.0,10,2.6157894736842104,0.0
133949.0,0.0,0.0,1.0,1.0,213.0,217.0,557.0,2605.0269299820466,1.3380195709233467,1.0,1.0,10,3.818421052631579,0.0
133955.0,0.0,0.0,1.0,1.0,213.0,217.0,557.0,2605.0269299820466,1.3380195709233467,1.0,1.0,10,3.818421052631579,0.0
133959.0,0.0,0.0,1.0,1.0,213.0,217.0,557.0,2605.0269299820466,1.3380195709233467,1.0,1.0,10,3.818421052631579,0.0
133960.0,0.0,0.0,1.0,1.0,213.0,319.0,557.0,2605.0269299820466,1.3380195709233467,1.0,1.0,10,3.818421052631579,0.0
133961.0,0.0,0.0,1.0,1.0,28.0,84.0,742.0,1477.088948787062,0.7586769636524651,1.0,1.0,9,2.8842105263157896,0.0
133962.0,0.0,0.0,1.0,1.0,28.0,84.0,742.0,1477.088948787062,0.7586769636524651,1.0,1.0,9,2.8842105263157896,0.0
133963.0,0.0,0.0,1.0,1.0,28.0,84.0,742.0,1477.088948787062,0.7586769636524651,1.0,1.0,9,2.8842105263157896,0.0
133964.0,0.0,0.0,1.0,1.0,213.0,217.0,557.0,2605.0269299820466,1.3380195709233467,1.0,1.0,10,3.818421052631579,0.0
133965.0,0.0,0.0,1.0,1.0,28.0,84.0,742.0,1477.088948787062,0.7586769636524651,1.0,1.0,9,2.8842105263157896,0.0
133966.0,0.0,0.0,1.0,1.0,28.0,84.0,742.0,1477.088948787062,0.7586769636524651,1.0,1.0,9,2.8842105263157896,0.0
133967.0,0.0,0.0,1.0,1.0,28.0,84.0,742.0,1477.088948787062,0.7586769636524651,1.0,1.0,9,2.8842105263157896,0.0
133968.0,0.0,0.0,1.0,1.0,28.0,84.0,742.0,1477.088948787062,0.7586769636524651,1.0,1.0,9,2.8842105263157896,0.0
133969.0,0.0,0.0,1.0,1.0,28.0,84.0,742.0,1477.088948787062,0.7586769636524651,1.0,1.0,9,2.8842105263157896,0.0
133970.0,0.0,0.0,1.0,1.0,28.0,84.0,742.0,1477.088948787062,0.7586769636524651,1.0,1.0,9,2.8842105263157896,0.0
133971.0,0.0,0.0,1.0,1.0,99.0,122.0,671.0,357.2071535022355,0.183472253879197,1.0,1.0,7,0.6307526315789473,0.0
133973.0,0.0,0.0,1.0,1.0,232.0,113.0,538.0,1847.5836431226767,0.9489740950328812,1.0,1.0,10,2.6157894736842104,0.0
133975.0,0.0,0.0,1.0,1.0,232.0,113.0,538.0,1847.5836431226767,0.9489740950328812,1.0,1.0,10,2.6157894736842104,0.0
133976.0,0.0,0.0,1.0,1.0,232.0,113.0,538.0,1847.5836431226767,0.9489740950328812,1.0,1.0,10,2.6157894736842104,0.0
134022.0,0.0,0.0,1.0,1.0,62.0,64.0,708.0,2114.1892655367233,1.0859106987979152,1.0,1.0,9,3.9390684210526317,0.0
134023.0,0.0,0.0,1.0,1.0,62.0,64.0,708.0,2113.677966101695,1.0856480801497945,1.0,1.0,9,3.938115789473684,0.0
134024.0,0.0,0.0,1.0,1.0,62.0,64.0,708.0,2115.090395480226,1.0863735460285808,1.0,1.0,9,3.9407473684210528,0.0
134025.0,0.0,0.0,1.0,1.0,238.0,116.0,532.0,1691.0526315789473,0.8685750962772785,1.0,1.0,2,2.3674736842105264,0.0
134026.0,0.0,0.0,1.0,1.0,129.0,28.0,641.0,772.4383775351014,0.3967474019477278,1.0,1.0,66,1.3029815789473684,0.0
134031.0,0.0,0.0,1.0,1.0,487.0,48.0,283.0,1721.1802120141342,0.6697306509518569,1.0,1.0,1,0.974188,0.0
134034.0,0.0,0.0,1.0,1.0,129.0,28.0,641.0,2327.0390015600624,1.1952366751198025,2.0,0.9045997940510796,66,3.9253473684210527,217.0
134035.0,0.0,0.0,1.0,1.0,178.0,386.0,592.0,1633.4239864864865,0.8389753043933459,2.0,0.5150079577078078,66,2.5447026315789474,249.0
134037.0,0.0,0.0,1.0,1.0,86.0,442.0,684.0,1443.9634502923977,0.7416627190884912,2.0,0.5665793568911105,66,2.5991342105263158,273.0
134038.0,0.0,0.0,1.0,1.0,139.0,35.0,631.0,1571.4469096671949,0.8071420282078274,2.0,0.9103453770385334,66,2.609428947368421,200.0
134039.0,0.0,0.0,1.0,1.0,147.0,132.0,623.0,800.4365971107544,0.41112812304971313,1.0,1.0,66,1.3122947368421052,0.0
134041.0,0.0,0.0,1.0,1.0,139.0,18.0,631.0,708.3993660855784,0.3638550546034965,1.0,1.0,66,1.1763157894736842,0.0
134091.0,0.0,0.0,1.0,1.0,110.0,,659.0,1896.813353566009,1.9709833335338731,1.0,1.0,2,3.289473684210526,0.0
134092.0,0.0,0.0,1.0,1.0,110.0,500.0,659.0,329.1638846737481,0.3420349869814674,1.0,1.0,51,0.5708394736842105,0.0
134093.0,0.0,0.0,1.0,1.0,110.0,235.0,659.0,446.8831562974203,0.4643573662339132,1.0,1.0,1,0.7749894736842106,0.0
134094.0,0.0,0.0,1.0,1.0,111.0,499.0,658.0,331.3191489361702,0.34427452727814917,1.0,1.0,51,0.5737052631578947,0.0
134095.0,0.0,0.0,1.0,1.0,246.0,308.0,523.0,337.5430210325048,0.3507417677943864,1.0,1.0,1,0.4645657894736842,0.0
134096.0,0.0,0.0,1.0,1.0,110.0,500.0,659.0,326.37481031866463,0.33913685308783914,1.0,1.0,51,0.5660026315789474,0.0
134100.0,0.0,0.0,1.0,1.0,110.0,322.0,659.0,331.6691957511381,0.3446382617683989,1.0,1.0,51,0.5751842105263157,0.0
134101.0,,,,1.0,110.0,,659.0,,,0.0,,0,0.6578947368421053,
134102.0,0.0,0.0,1.0,1.0,110.0,403.0,659.0,327.8194233687405,0.34063795399465857,1.0,1.0,51,0.5685078947368422,0.0
134103.0,-0.120636,-12.0636,0.879364,1.0,127.0,,642.0,342.43146417445485,0.35582136086114635,1.0,1.0,51,0.6578947368421053,0.0
134104.0,0.0,0.0,1.0,1.0,127.0,330.0,642.0,342.20249221183803,0.3555834355421813,1.0,1.0,51,0.5781421052631579,0.0
134105.0,,,,1.0,127.0,,642.0,,,0.0,,0,0.6578947368421053,
134106.0,0.0,0.0,1.0,1.0,127.0,344.0,642.0,446.8520249221184,0.4643250175467033,1.0,1.0,1,0.7549447368421053,0.0
134107.0,,,,1.0,334.0,,435.0,,,0.0,,0,0.5263157894736842,
134123.0,0.0,0.0,1.0,1.0,25.0,109.0,743.0,6379.795423956932,6.629260822281106,2.0,0.6282761358832182,2,12.47417894736842,107.0
134136.0,0.0,0.0,1.0,1.0,124.0,6.0,644.0,2024.7810559006211,2.1039548818720193,1.0,1.0,1,3.431471052631579,0.0
134137.0,0.0,0.0,1.0,1.0,120.0,91.0,648.0,790.5725308641976,0.8214858248196117,1.0,1.0,1,1.3481342105263159,0.0
134140.0,0.0,0.0,1.0,1.0,4.0,14.0,764.0,384.151832460733,0.39917309623698427,1.0,1.0,1,0.7723473684210527,0.0
134143.0,0.0,0.0,1.0,1.0,19.0,76.0,749.0,1578.8891855807744,1.6406275632898113,2.0,0.9437242725277104,2,3.112073684210526,76.0
134144.0,0.0,0.0,1.0,1.0,19.0,4.0,749.0,451.8611481975968,0.4695300096314666,1.0,1.0,1,0.8906421052631579,0.0
134145.0,0.0,0.0,1.0,1.0,63.0,1.0,705.0,137.4,0.14277267160652657,1.0,1.0,2,0.25491315789473684,0.0
134222.0,0.0,0.0,1.0,1.0,58.0,5.0,706.0,3521.35835694051,2.112815014164306,1.0,1.0,8,6.542313157894736,0.0
134223.0,0.0,0.0,1.0,1.0,73.0,0.0,691.0,3608.2518089725036,2.164951085383502,1.0,1.0,8,6.561321052631579,0.0
134224.0,0.0,0.0,1.0,1.0,58.0,5.0,706.0,3514.2592067988667,2.10855552407932,1.0,1.0,8,6.529123684210527,0.0
134225.0,0.0,0.0,1.0,1.0,73.0,0.0,691.0,3592.0101302460203,2.155206078147612,1.0,1.0,8,6.531786842105263,0.0
134321.0,-0.12706422018348623,-12.706422018348624,0.8729357798165137,1.0,339.0,,196.0,2427.295918367347,2.5905194870744763,1.0,1.0,1,1.4342105263157894,0.0
134322.0,-0.22227454909819638,-22.227454909819638,0.7777254509018036,1.0,54.0,,481.0,806.8295218295218,0.8610847911993402,1.0,1.0,1,1.313157894736842,0.0
134323.0,-0.036333333333333336,-3.6333333333333337,0.9636666666666667,1.0,54.0,,481.0,601.039501039501,0.6414564158257322,2.0,0.847457627118644,1,0.7894736842105263,132.0
134327.0,0.0,0.0,1.0,1.0,51.0,69.0,714.0,485.2591036414566,0.6017242971368918,1.0,1.0,2,0.9117763157894737,0.0
134328.0,0.0,0.0,1.0,1.0,51.0,69.0,714.0,484.1442577030812,0.600341881261227,1.0,1.0,1,0.9096815789473685,0.0
134329.0,0.0,0.0,1.0,1.0,51.0,213.0,714.0,699.8221288515406,0.8677837786948037,1.0,1.0,2,1.3149289473684211,0.0
134330.0,0.0,0.0,1.0,1.0,51.0,69.0,714.0,485.26190476190476,0.6017277705436146,1.0,1.0,1,0.9117815789473684,0.0
134331.0,0.0,0.0,1.0,1.0,51.0,258.0,714.0,699.8319327731092,0.8677959356183335,1.0,1.0,2,1.3149473684210526,0.0
134332.0,0.0,0.0,1.0,1.0,51.0,157.0,714.0,2799.502801120448,3.4714008303935073,1.0,1.0,1,5.260118421052631,0.0
134334.0,0.0,0.0,1.0,1.0,51.0,112.0,714.0,630.1610644257703,0.7814036269060897,1.0,1.0,2,1.1840394736842106,0.0
134337.0,0.0,0.0,1.0,1.0,51.0,86.0,714.0,334.41456582633054,0.41467613500532485,1.0,1.0,1,0.6283473684210527,0.0
134338.0,0.0,0.0,1.0,1.0,51.0,163.0,714.0,489.4957983193277,0.6069778248050903,1.0,1.0,1,0.9197368421052632,0.0
134429.0,,,,1.0,163.0,,600.0,,,0.0,,0,5.939473684210526,
134434.0,0.0,0.0,1.0,1.0,98.0,121.0,665.0,742.2992481203007,0.7922151777809536,2.0,0.923728144010988,1,1.2990236842105263,69.0
134457.0,0.0,0.0,1.0,1.0,106.0,127.0,657.0,732.0258751902587,0.9077166238190398,1.0,1.0,1,1.2656342105263159,0.0
134458.0,0.0,0.0,1.0,1.0,106.0,106.0,657.0,732.1719939117199,0.9078978119395924,1.0,1.0,1,1.2658868421052631,0.0
134459.0,0.0,0.0,1.0,1.0,106.0,127.0,657.0,735.2511415525114,0.9117159741049846,1.0,1.0,1,1.2712105263157896,0.0
134461.0,0.0,0.0,1.0,1.0,105.0,127.0,657.0,735.2511415525114,0.9117159741049846,1.0,1.0,1,1.2712105263157896,0.0
134462.0,0.0,0.0,1.0,1.0,105.0,225.0,657.0,735.0319634703196,0.9114441919241559,1.0,1.0,1,1.2708315789473683,0.0
134463.0,0.0,0.0,1.0,1.0,105.0,100.0,657.0,732.1719939117199,0.9078978119395924,1.0,1.0,1,1.2658868421052631,0.0
134479.0,,,,1.0,124.0,,637.0,,,0.0,,0,0.3,
134588.0,,,,1.0,278.0,,433.0,,,0.0,,0,0.13157894736842105,
134589.0,0.0,0.0,1.0,1.0,123.0,411.0,588.0,85.03401360544218,0.08835904876182465,1.0,1.0,1,0.13157894736842105,0.0
134591.0,,,,1.0,657.0,,54.0,,,0.0,,0,0.2545631578947368,
134629.0,0.0,0.0,1.0,1.0,44.0,90.0,713.0,1402.5245441795232,1.5067120817471449,2.0,0.6,1,2.6315789473684212,61.0
134630.0,0.0,0.0,1.0,1.0,46.0,102.0,711.0,1406.4697609001407,1.5109503717098656,2.0,0.6,1,2.6315789473684212,92.0
134631.0,0.0,0.0,1.0,1.0,30.0,92.0,727.0,687.757909215956,0.7388484967577128,2.0,0.6,1,1.3157894736842106,70.0
134632.0,0.0,0.0,1.0,1.0,30.0,156.0,727.0,1375.515818431912,1.4776969935154256,2.0,0.6,2,2.6315789473684212,137.0
134633.0,0.0,0.0,1.0,1.0,30.0,128.0,727.0,1375.515818431912,1.4776969935154256,2.0,0.6,2,2.6315789473684212,106.0
134638.0,0.0,0.0,1.0,1.0,18.0,173.0,739.0,405.95399188092017,0.4361105741349314,2.0,0.5,4,0.7894736842105263,177.0
134644.0,0.0,0.0,1.0,1.0,18.0,173.0,739.0,1353.1799729364006,1.4537019137831046,2.0,0.5,4,2.6315789473684212,6.0
134646.0,0.0,0.0,1.0,1.0,18.0,94.0,739.0,1352.5710419485792,1.4530477479219024,3.0,0.499774898704417,4,2.6303947368421055,75.0
134649.0,0.0,0.0,1.0,1.0,29.0,183.0,728.0,1372.0755494505495,1.4740011616954474,2.0,0.5005651380408481,4,2.628607894736842,280.0
134655.0,0.0,0.0,1.0,1.0,46.0,59.0,711.0,984.5288326300985,1.0576652601969059,2.0,0.6,1,1.8421052631578947,46.0
134658.0,0.0,0.0,1.0,1.0,50.0,128.0,707.0,1414.065063649222,1.5191098969488785,2.0,0.5998975737788874,1,2.630905263157895,108.0
134660.0,0.0,0.0,1.0,1.0,44.0,341.0,713.0,1402.3225806451612,1.5064951152073731,2.0,0.5999423917044054,1,2.6312,326.0
134661.0,0.0,0.0,1.0,1.0,95.0,103.0,662.0,755.2870090634441,0.8113940440224428,2.0,0.6,2,1.3157894736842106,103.0
134665.0,0.0,0.0,1.0,1.0,74.0,315.0,683.0,1290.1844802342607,1.3860267559088058,2.0,0.5460714755854543,1,2.318936842105263,333.0
