project_id,gis_risk,gis_available
135450.0,0.0,False
135451.0,0.0,False
135463.0,0.0,False
135505.0,0.0,False
135506.0,0.0,False
135507.0,0.0,False
135508.0,0.0,False
135516.0,0.0,False
135520.0,0.0,False
135523.0,0.0,False
135524.0,0.0,False
135525.0,0.0,False
135526.0,0.0,False
135527.0,0.0,False
135528.0,0.0,False
135529.0,0.0,False
135530.0,0.0,False
135533.0,0.0,False
135534.0,0.0,False
135535.0,0.0,False
135539.0,0.0,False
135541.0,0.0,False
135546.0,0.0,False
135547.0,0.0,False
135549.0,0.0,False
135553.0,0.0,False
135555.0,0.0,False
135558.0,0.0,False
135559.0,0.0,False
135564.0,0.0,False
135566.0,0.0,False
135568.0,0.0,False
135570.0,0.0,False
135572.0,0.0,False
135573.0,0.0,False
135574.0,0.0,False
135575.0,0.0,False
135576.0,0.0,False
135583.0,0.0,False
135584.0,0.0,False
135585.0,0.0,False
135586.0,0.0,False
135587.0,0.0,False
135588.0,0.0,False
135589.0,0.0,False
135590.0,0.0,False
135591.0,0.0,False
135592.0,0.0,False
135593.0,0.0,False
135594.0,0.0,False
135595.0,0.0,False
135596.0,0.0,False
135597.0,0.0,False
135598.0,0.0,False
135599.0,0.0,False
135600.0,0.0,False
135601.0,0.0,False
135602.0,0.0,False
135603.0,0.0,False
135604.0,0.0,False
135639.0,0.0,False
135640.0,0.0,False
135641.0,0.0,False
135642.0,0.0,False
135643.0,0.0,False
135645.0,0.0,False
135646.0,0.0,False
135647.0,0.0,False
135648.0,0.0,False
135649.0,0.0,False
135650.0,0.0,False
135651.0,0.0,False
135652.0,0.0,False
135653.0,0.0,False
135654.0,0.0,False
135655.0,0.0,False
135656.0,0.0,False
135658.0,0.0,False
135678.0,0.0,False
135679.0,0.0,False
135680.0,0.0,False
135681.0,0.0,False
135682.0,0.0,False
135683.0,0.0,False
135684.0,0.0,False
135685.0,0.0,False
135686.0,0.0,False
135687.0,0.0,False
135688.0,0.0,False
135689.0,0.0,False
135690.0,0.0,False
135692.0,0.0,False
135693.0,0.0,False
135694.0,0.0,False
135695.0,0.0,False
135696.0,0.0,False
135697.0,0.0,False
135699.0,0.0,False
135700.0,0.0,False
135701.0,0.0,False
135702.0,0.0,False
135703.0,0.0,False
135704.0,0.0,False
135706.0,0.0,False
135707.0,0.0,False
135708.0,0.0,False
135709.0,0.0,False
135710.0,0.0,False
135711.0,0.0,False
135712.0,0.0,False
135713.0,0.0,False
135714.0,0.0,False
135715.0,0.0,False
135716.0,0.0,False
135717.0,0.0,False
135750.0,0.0,False
135751.0,0.0,False
135752.0,0.0,False
135753.0,0.0,False
135754.0,0.0,False
135755.0,0.0,False
135756.0,0.0,False
135757.0,0.0,False
135758.0,0.0,False
135759.0,0.0,False
135760.0,0.0,False
135770.0,0.0,False
135771.0,0.0,False
135772.0,0.0,False
135773.0,0.0,False
135774.0,0.0,False
135791.0,0.0,False
135792.0,0.0,False
135793.0,0.0,False
135794.0,0.0,False
135795.0,0.0,False
135796.0,0.0,False
135797.0,0.0,False
135798.0,0.0,False
135799.0,0.0,False
135800.0,0.0,False
135806.0,0.0,False
135807.0,0.0,False
135808.0,0.0,False
135810.0,0.0,False
135811.0,0.0,False
135812.0,0.0,False
135813.0,0.0,False
135814.0,0.0,False
135815.0,0.0,False
135816.0,0.0,False
135817.0,0.0,False
135818.0,0.0,False
135819.0,0.0,False
135824.0,0.0,False
135827.0,0.0,False
135830.0,0.0,False
135836.0,0.0,False
135840.0,0.0,False
135852.0,0.0,False
135858.0,0.0,False
135859.0,0.0,False
135861.0,0.0,False
135862.0,0.0,False
135868.0,0.0,False
135874.0,0.0,False
135876.0,0.0,False
135877.0,0.0,False
135878.0,0.0,False
135879.0,0.0,False
135880.0,0.0,False
135881.0,0.0,False
135882.0,0.0,False
135898.0,0.0,False
135899.0,0.0,False
135901.0,0.0,False
135902.0,0.0,False
135903.0,0.0,False
135904.0,0.0,False
135905.0,0.0,False
135907.0,0.0,False
135908.0,0.0,False
135909.0,0.0,False
135911.0,0.0,False
135912.0,0.0,False
135914.0,0.0,False
135915.0,0.0,False
135916.0,0.0,False
135917.0,0.0,False
135918.0,0.0,False
135919.0,0.0,False
135921.0,0.0,False
135923.0,0.0,False
135924.0,0.0,False
135925.0,0.0,False
135927.0,0.0,False
135928.0,0.0,False
135929.0,0.0,False
135932.0,0.0,False
135975.0,0.0,False
135976.0,0.0,False
135978.0,0.0,False
135979.0,0.0,False
135980.0,0.0,False
135993.0,0.0,False
135994.0,0.0,False
135995.0,0.0,False
135996.0,0.0,False
135997.0,0.0,False
135998.0,0.0,False
135999.0,0.0,False
136000.0,0.0,False
136001.0,0.0,False
136002.0,0.0,False
136003.0,0.0,False
136004.0,0.0,False
136005.0,0.0,False
136006.0,0.0,False
136007.0,0.0,False
136008.0,0.0,False
136009.0,0.0,False
136010.0,0.0,False
136011.0,0.0,False
136017.0,0.0,False
136018.0,0.0,False
136019.0,0.0,False
136020.0,0.0,False
136021.0,0.0,False
136022.0,0.0,False
136023.0,0.0,False
136024.0,0.0,False
136025.0,0.0,False
136026.0,0.0,False
136027.0,0.0,False
136028.0,0.0,False
136029.0,0.0,False
136030.0,0.0,False
136031.0,0.0,False
136032.0,0.0,False
136033.0,0.0,False
136035.0,0.0,False
136036.0,0.0,False
136037.0,0.0,False
136038.0,0.0,False
136039.0,0.0,False
136041.0,0.0,False
136042.0,0.0,False
136043.0,0.0,False
136044.0,0.0,False
136045.0,0.0,False
136068.0,0.0,False
136140.0,0.0,False
136141.0,0.0,False
136142.0,0.0,False
136143.0,0.0,False
136144.0,0.0,False
136145.0,0.0,False
136146.0,0.0,False
136147.0,0.0,False
136148.0,0.0,False
136156.0,0.0,False
136159.0,0.0,False
136161.0,0.0,False
136162.0,0.0,False
136163.0,0.0,False
136164.0,0.0,False
136165.0,0.0,False
136166.0,0.0,False
136185.0,0.0,False
136186.0,0.0,False
136187.0,0.0,False
136188.0,0.0,False
136189.0,0.0,False
136190.0,0.0,False
136191.0,0.0,False
136192.0,0.0,False
136193.0,0.0,False
136194.0,0.0,False
136195.0,0.0,False
136196.0,0.0,False
136197.0,0.0,False
136198.0,0.0,False
136202.0,0.0,False
136203.0,0.0,False
136204.0,0.0,False
136205.0,0.0,False
136217.0,0.0,False
136218.0,0.0,False
136219.0,0.0,False
136220.0,0.0,False
136221.0,0.0,False
136222.0,0.0,False
136223.0,0.0,False
136224.0,0.0,False
136225.0,0.0,False
136226.0,0.0,False
136227.0,0.0,False
136228.0,0.0,False
136229.0,0.0,False
136230.0,0.0,False
136231.0,0.0,False
136232.0,0.0,False
136233.0,0.0,False
136436.0,0.0,False
136493.0,0.0,False
136494.0,0.0,False
136495.0,0.0,False
136520.0,0.0,False
136521.0,0.0,False
136522.0,0.0,False
136532.0,0.0,False
136558.0,0.0,False
136561.0,0.0,False
136562.0,0.0,False
136563.0,0.0,False
136564.0,0.0,False
136565.0,0.0,False
136568.0,0.0,False
136569.0,0.0,False
136570.0,0.0,False
136571.0,0.0,False
136572.0,0.0,False
136573.0,0.0,False
136574.0,0.0,False
136581.0,0.0,False
136582.0,0.0,False
136583.0,0.0,False
136584.0,0.0,False
136585.0,0.0,False
136586.0,0.0,False
136587.0,0.0,False
136588.0,0.0,False
136589.0,0.0,False
136590.0,0.0,False
136591.0,0.0,False
136598.0,0.0,False
136599.0,0.0,False
136600.0,0.0,False
136601.0,0.0,False
136602.0,0.0,False
136611.0,0.0,False
136612.0,0.0,False
136613.0,0.0,False
136614.0,0.0,False
136615.0,0.0,False
136616.0,0.0,False
136617.0,0.0,False
136618.0,0.0,False
136619.0,0.0,False
136620.0,0.0,False
136622.0,0.0,False
136624.0,0.0,False
136625.0,0.0,False
136626.0,0.0,False
136627.0,0.0,False
136628.0,0.0,False
136629.0,0.0,False
136630.0,0.0,False
136631.0,0.0,False
136632.0,0.0,False
136633.0,0.0,False
136639.0,0.0,False
136640.0,0.0,False
136641.0,0.0,False
136642.0,0.0,False
136647.0,0.0,False
136648.0,0.0,False
136649.0,0.0,False
